node,new_score,original_sco,diff
anon_S5712E,543.145567946,529.0,14.145567946
anon_S4337E,581.440024422,661.0,-79.559975578
anon_S609E,600.392839743,547.0,53.392839743
anon_S3930E,627.9841036,526.0,101.9841036
anon_S5047E,654.438492569,661.0,-6.561507431
anon_S4647E,569.51876541,575.0,-5.48123459
anon_S5769E,581.32512579,555.0,26.32512579
anon_S3E,560.978419561,716.0,-155.021580439
anon_S4829E,563.567777577,539.0,24.567777577
anon_S3535E,591.423157172,660.0,-68.576842828
anon_S1691E,620.735248564,546.0,74.735248564
anon_S654E,542.0,542.0,0.0
anon_S4073E,612.157262445,564.0,48.157262445
anon_S3408E,659.038688081,672.0,-12.961311919
anon_S4852E,585.113614433,723.0,-137.886385567
anon_S4629E,541.623898059,509.0,32.623898059
anon_S924E,563.0,563.0,0.0
anon_S3568E,549.635370671,608.0,-58.364629329
anon_S5457E,664.178148538,670.0,-5.821851462
anon_S1054E,559.23834479,559.0,0.23834479
anon_S501E,562.215654622,698.0,-135.784345378
anon_S4019E,603.341957747,606.0,-2.658042253
anon_S2607E,508.162769923,379.0,129.162769923
anon_S1549E,650.61269486,677.0,-26.38730514
anon_S1532E,618.130091467,697.0,-78.869908533
anon_S5522E,630.395284263,663.0,-32.604715737
anon_S1779E,600.984813331,615.0,-14.015186669
anon_S1667E,588.640588764,672.0,-83.359411236
anon_S1256E,623.066875272,316.0,307.066875272
anon_S5310E,567.667571695,539.0,28.667571695
anon_S1723E,647.242761873,698.0,-50.757238127
anon_S289E,555.239710774,495.0,60.239710774
anon_S3653E,574.651650739,576.0,-1.348349261
anon_S2408E,624.000445986,500.0,124.000445986
anon_S4888E,530.613854878,471.0,59.613854878
anon_S2070E,594.642617977,490.0,104.642617977
anon_S6081E,579.346006248,591.0,-11.653993752
anon_S127E,588.229985028,561.0,27.229985028
anon_S2706E,660.661369533,519.0,141.661369533
anon_S5463E,636.455955972,685.0,-48.544044028
anon_S2270E,564.0,564.0,0.0
anon_S5395E,498.217382372,466.0,32.217382372
anon_S3301E,666.507352599,643.0,23.507352599
anon_S5277E,569.360042428,582.0,-12.639957572
anon_S5941E,547.998969398,402.0,145.998969398
anon_S270E,593.875085742,592.0,1.875085742
anon_S736E,569.271811499,569.0,0.271811499
anon_S3424E,636.594401868,463.0,173.594401868
anon_S5843E,637.179822734,662.0,-24.820177266
anon_S670E,390.0,390.0,0.0
anon_S973E,713.688236877,714.0,-0.311763123
anon_S228E,614.779908108,631.0,-16.220091892
anon_S3009E,627.9841036,344.0,283.9841036
anon_S4690E,569.908570814,566.0,3.908570814
anon_S470E,601.977567312,605.0,-3.022432688
anon_S3511E,617.034509917,751.0,-133.965490083
anon_S3991E,588.49003397,663.0,-74.50996603
anon_S4576E,422.206696488,283.0,139.206696488
anon_S3132E,630.964055748,509.0,121.964055748
anon_S6017E,625.505822106,718.0,-92.494177894
anon_S5948E,534.347704693,535.0,-0.652295307
anon_S6084E,578.16159084,577.0,1.16159084
anon_S3580E,657.323186434,533.0,124.323186434
anon_S1885E,655.479324711,563.0,92.479324711
anon_S4719E,524.299697044,508.0,16.299697044
anon_S1981E,666.686835277,656.0,10.686835277
anon_S2213E,543.710197872,554.0,-10.289802128
anon_S4726E,624.228822448,699.0,-74.771177552
anon_S3718E,657.54103772,641.0,16.54103772
anon_S5644E,551.795952539,562.0,-10.204047461
anon_S4169E,555.601505849,430.0,125.601505849
anon_S4904E,544.707871301,700.0,-155.292128699
anon_S4292E,612.157262445,565.0,47.157262445
anon_S5110E,557.086248814,516.0,41.086248814
anon_S5084E,620.850426823,675.0,-54.149573177
anon_S3375E,655.512519191,705.0,-49.487480809
anon_S3723E,666.746432344,776.0,-109.253567656
anon_S5771E,570.921333107,635.0,-64.078666893
anon_S4831E,571.883403429,611.0,-39.116596571
anon_S3884E,640.218647035,490.0,150.218647035
anon_S1833E,571.493499395,569.0,2.493499395
anon_S5552E,556.461955571,537.0,19.461955571
anon_S1151E,586.18135058,595.0,-8.81864942
anon_S5140E,672.612672357,726.0,-53.387327643
anon_S2726E,638.131705236,591.0,47.131705236
anon_S1551E,620.735248564,530.0,90.735248564
anon_S2195E,611.456296193,641.0,-29.543703807
anon_S4986E,594.061818362,612.0,-17.938181638
anon_S2660E,663.243660049,550.0,113.243660049
anon_S2298E,597.467041152,609.0,-11.532958848
anon_S5687E,537.494486236,454.0,83.494486236
anon_S5217E,576.046429926,581.0,-4.953570074
anon_S5538E,679.2139125,690.0,-10.7860875
anon_S5783E,554.634049432,526.0,28.634049432
anon_S2920E,638.857450878,713.0,-74.142549122
anon_S2137E,668.21170858,783.0,-114.78829142
anon_S5612E,554.996299456,549.0,5.996299456
anon_S1917E,666.872834524,581.0,85.872834524
anon_S1320E,598.0,598.0,0.0
anon_S291E,614.861396078,678.0,-63.138603922
anon_S3112E,615.038399626,686.0,-70.961600374
anon_S2447E,610.975500203,401.0,209.975500203
anon_S1635E,680.489579934,712.0,-31.510420066
anon_S2792E,650.750522877,681.0,-30.249477123
anon_S6099E,531.995604458,424.0,107.995604458
anon_S4352E,580.073881574,656.0,-75.926118426
anon_S2093E,623.861685676,547.0,76.861685676
anon_S5292E,527.530994847,493.0,34.530994847
anon_S3169E,548.424406954,605.0,-56.575593046
anon_S1700E,601.019788567,643.0,-41.980211433
anon_S2974E,548.233897045,443.0,105.233897045
anon_S5897E,569.088921394,566.0,3.088921394
anon_S775E,670.532751365,705.0,-34.467248635
anon_S366E,574.86620393,548.0,26.86620393
anon_S5136E,618.465287821,618.0,0.465287821
anon_S282E,610.229677741,760.0,-149.770322259
anon_S5959E,545.945945633,550.0,-4.054054367
anon_S498E,593.875085742,464.0,129.875085742
anon_S3743E,624.000445986,471.0,153.000445986
anon_S634E,656.0,656.0,0.0
anon_S3257E,543.704016585,456.0,87.704016585
anon_S2883E,591.03146444,682.0,-90.96853556
anon_S5962E,613.789842799,756.0,-142.210157201
anon_S6110E,542.499813652,456.0,86.499813652
anon_S1000E,553.0,553.0,0.0
anon_S4600E,552.457592711,540.0,12.457592711
anon_S3416E,562.132913079,685.0,-122.867086921
anon_S809E,597.15159289,616.0,-18.84840711
anon_S693E,644.0,644.0,0.0
anon_S2089E,550.142256055,472.0,78.142256055
anon_S836E,605.337972198,659.0,-53.662027802
anon_S4186E,502.168792283,502.0,0.168792283
anon_S1937E,653.503982489,516.0,137.503982489
anon_S2614E,641.065726747,515.0,126.065726747
anon_S4364E,574.154070832,595.0,-20.845929168
anon_S3263E,662.674559031,604.0,58.674559031
anon_S4206E,565.810377951,657.0,-91.189622049
anon_S4701E,554.557167716,330.0,224.557167716
anon_S1999E,656.087181488,716.0,-59.912818512
anon_S5750E,579.467901246,737.0,-157.532098754
anon_S4268E,661.348266444,677.0,-15.651733556
anon_S4108E,638.839654831,610.0,28.839654831
anon_S3849E,650.84543312,718.0,-67.15456688
anon_S4676E,547.151867922,545.0,2.151867922
anon_S5408E,573.358529173,577.0,-3.641470827
anon_S1508E,654.455568915,683.0,-28.544431085
anon_S4035E,602.015077709,405.0,197.015077709
anon_S1387E,609.002931877,610.0,-0.997068123
anon_S4810E,533.497427302,528.0,5.497427302
anon_S4068E,655.993642837,655.0,0.993642837
anon_S1657E,645.854106514,419.0,226.854106514
anon_S5161E,551.891821192,532.0,19.891821192
anon_S80E,601.313444171,718.0,-116.686555829
anon_S5361E,520.005184957,519.0,1.005184957
anon_S1762E,658.926616419,697.0,-38.073383581
anon_S1810E,652.044281158,599.0,53.044281158
anon_S1205E,545.0,545.0,0.0
anon_S2776E,640.074838673,476.0,164.074838673
anon_S1301E,630.0,630.0,0.0
anon_S2526E,638.27649314,593.0,45.27649314
anon_S1570E,572.938761537,629.0,-56.061238463
anon_S203E,611.781949371,625.0,-13.218050629
anon_S2641E,612.800038029,321.0,291.800038029
anon_S5991E,716.900037798,737.0,-20.099962202
anon_S5797E,598.647155038,768.0,-169.352844962
anon_S2826E,579.137132129,544.0,35.137132129
anon_S1454E,572.477030796,478.0,94.477030796
anon_S3171E,653.842263539,530.0,123.842263539
anon_S4413E,645.40583648,651.0,-5.59416352
anon_S3044E,623.861685676,616.0,7.861685676
anon_S39E,496.250331692,490.0,6.250331692
anon_S2519E,636.594401868,526.0,110.594401868
anon_S5661E,497.0,497.0,0.0
anon_S4348E,580.996921656,619.0,-38.003078344
anon_S765E,628.920132044,612.0,16.920132044
anon_S3352E,595.049966109,599.0,-3.950033891
anon_S2232E,544.697373858,505.0,39.697373858
anon_S2309E,618.786414221,590.0,28.786414221
anon_S5912E,462.835835399,448.0,14.835835399
anon_S4756E,539.711238654,535.0,4.711238654
anon_S3087E,544.788238171,490.0,54.788238171
anon_S3865E,627.459258651,380.0,247.459258651
anon_S3760E,666.837930062,579.0,87.837930062
anon_S3151E,662.279355548,661.0,1.279355548
anon_S4744E,517.432988751,586.0,-68.567011249
anon_S3952E,581.760307749,554.0,27.760307749
anon_S4124E,625.193301984,586.0,39.193301984
anon_S4621E,513.376754736,531.0,-17.623245264
anon_S3183E,644.919494872,648.0,-3.080505128
anon_S1357E,314.215364727,303.0,11.215364727
anon_S4011E,662.081974268,625.0,37.081974268
anon_S3012E,544.856732803,586.0,-41.143267197
anon_S1874E,583.134890417,661.0,-77.865109583
anon_S611E,568.7862892,513.0,55.7862892
anon_S1127E,650.0,650.0,0.0
anon_S432E,683.0,683.0,0.0
anon_S2434E,645.854106514,368.0,277.854106514
anon_S2152E,593.83088322,537.0,56.83088322
anon_S5580E,631.217875513,690.0,-58.782124487
anon_S2672E,620.713879893,564.0,56.713879893
anon_S4223E,659.493674085,569.0,90.493674085
anon_S4096E,570.438937261,521.0,49.438937261
anon_S4218E,556.364725724,498.0,58.364725724
anon_S1754E,601.318212982,628.0,-26.681787018
anon_S1365E,544.651547038,541.0,3.651547038
anon_S2400E,556.223680904,489.0,67.223680904
anon_S4176E,536.287592157,626.0,-89.712407843
anon_S6089E,525.443522546,522.0,3.443522546
anon_S1438E,620.180873131,489.0,131.180873131
anon_S62E,532.493080925,572.0,-39.506919075
anon_S2325E,565.394572157,520.0,45.394572157
anon_S5432E,573.463273039,629.0,-55.536726961
anon_S1516E,596.550650157,675.0,-78.449349843
anon_S5932E,570.943244452,564.0,6.943244452
anon_S5179E,555.580677122,513.0,42.580677122
anon_S5514E,558.006574753,562.0,-3.993425247
anon_S749E,529.298165492,527.0,2.298165492
anon_S5949E,554.201005087,501.0,53.201005087
anon_S278E,568.671293286,513.0,55.671293286
anon_S2931E,581.652558644,643.0,-61.347441356
anon_S2212E,667.58367911,678.0,-10.41632089
anon_S5549E,574.235937155,607.0,-32.764062845
anon_S2337E,594.256480513,578.0,16.256480513
anon_S1224E,579.0,579.0,0.0
anon_S355E,627.0,627.0,0.0
anon_S5342E,560.740148549,540.0,20.740148549
anon_S2164E,580.364224174,593.0,-12.635775826
anon_S2633E,587.083853073,513.0,74.083853073
anon_S525E,496.252700612,533.0,-36.747299388
anon_S6046E,545.275912801,593.0,-47.724087199
anon_S3482E,649.611800953,555.0,94.611800953
anon_S412E,619.390407964,609.0,10.390407964
anon_S846E,622.346010691,729.0,-106.653989309
anon_S6028E,520.125330962,537.0,-16.874669038
anon_S1298E,528.0,528.0,0.0
anon_S2501E,653.515788479,511.0,142.515788479
anon_S2019E,663.166860886,563.0,100.166860886
anon_S4449E,667.412378379,505.0,162.412378379
anon_S1575E,592.034975703,561.0,31.034975703
anon_S2375E,603.105414023,642.0,-38.894585977
anon_S2843E,652.601619266,583.0,69.601619266
anon_S2022E,569.179389163,570.0,-0.820610837
anon_S2476E,653.842263539,367.0,286.842263539
anon_S3150E,650.724840591,604.0,46.724840591
anon_S4314E,615.684876769,559.0,56.684876769
anon_S3710E,604.691786989,736.0,-131.308213011
anon_S2945E,664.555456055,548.0,116.555456055
anon_S3208E,558.817233171,557.0,1.817233171
anon_S619E,753.001891359,786.0,-32.998108641
anon_S3859E,664.180943893,692.0,-27.819056107
anon_S1989E,581.563774142,547.0,34.563774142
anon_S4653E,649.288423036,654.0,-4.711576964
anon_S4243E,658.237031298,586.0,72.237031298
anon_S1184E,587.699944995,587.0,0.699944995
anon_S3541E,629.612570625,629.0,0.612570625
anon_S4584E,541.432509354,541.0,0.432509354
anon_S622E,574.665333323,477.0,97.665333323
anon_S3781E,676.454601193,660.0,16.454601193
anon_S4639E,588.734899354,573.0,15.734899354
anon_S1716E,626.43676648,653.0,-26.56323352
anon_S4482E,623.861685676,588.0,35.861685676
anon_S2946E,564.636228315,559.0,5.636228315
anon_S870E,701.812463164,703.0,-1.187536836
anon_S947E,700.0,700.0,0.0
anon_S3197E,651.547008547,550.0,101.547008547
anon_S5530E,561.892683938,576.0,-14.107316062
anon_S1133E,627.131713253,713.0,-85.868286747
anon_S1946E,608.465606091,672.0,-63.534393909
anon_S2540E,657.588804239,321.0,336.588804239
anon_S1785E,636.594401868,533.0,103.594401868
anon_S1602E,577.089115004,556.0,21.089115004
anon_S1928E,591.839260614,579.0,12.839260614
anon_S1273E,661.852862283,662.0,-0.147137717
anon_S5322E,567.492061158,574.0,-6.507938842
anon_S1017E,655.957195502,656.0,-0.042804498
anon_S4119E,603.167212816,539.0,64.167212816
anon_S1477E,643.136778061,739.0,-95.863221939
anon_S5721E,600.832894221,656.0,-55.167105779
anon_S2042E,588.45782663,546.0,42.45782663
anon_S1419E,518.965817066,427.0,91.965817066
anon_S142E,577.135070874,519.0,58.135070874
anon_S5250E,572.069888786,501.0,71.069888786
anon_S6091E,571.795594237,425.0,146.795594237
anon_S2556E,549.296464547,567.0,-17.703535453
anon_S1582E,638.947744707,681.0,-42.052255293
anon_S1085E,618.987743888,511.0,107.987743888
anon_S2421E,543.848736341,447.0,96.848736341
anon_S4861E,580.563917661,649.0,-68.436082339
anon_S337E,597.545518405,662.0,-64.454481595
anon_S2319E,657.182751995,548.0,109.182751995
anon_S5263E,538.911004682,536.0,2.911004682
anon_S3286E,645.060785674,643.0,2.060785674
anon_S713E,573.044969908,573.0,0.044969908
anon_S5951E,592.564063271,507.0,85.564063271
anon_S242E,560.978419561,593.0,-32.021580439
anon_S728E,601.578666885,670.0,-68.421333115
anon_S642E,503.0,503.0,0.0
anon_S327E,554.411221462,640.0,-85.588778538
anon_S199E,607.417306249,584.0,23.417306249
anon_S4793E,565.166798284,573.0,-7.833201716
anon_S519E,561.515946852,696.0,-134.484053148
anon_S967E,674.0,674.0,0.0
anon_S3525E,589.797387736,454.0,135.797387736
anon_S2625E,645.854106514,567.0,78.854106514
anon_S6118E,565.781606129,677.0,-111.218393871
anon_S6058E,627.196043386,709.0,-81.803956614
anon_S3380E,547.953786743,508.0,39.953786743
anon_S2560E,663.464035397,484.0,179.464035397
anon_S2140E,597.15016386,607.0,-9.84983614
anon_S4564E,534.116478632,528.0,6.116478632
anon_S6063E,709.554227736,720.0,-10.445772264
anon_S4539E,590.352515293,629.0,-38.647484707
anon_S3057E,638.631750808,443.0,195.631750808
anon_S2860E,664.860530717,662.0,2.860530717
anon_S3592E,603.89337771,694.0,-90.10662229
anon_S5866E,560.696857865,523.0,37.696857865
anon_S4709E,503.563862854,294.0,209.563862854
anon_S1991E,658.075704272,547.0,111.075704272
anon_S5632E,569.441905736,576.0,-6.558094264
anon_S3314E,581.284920713,578.0,3.284920713
anon_S4155E,600.526571173,704.0,-103.473428827
anon_S4972E,490.358645023,447.0,43.358645023
anon_S3923E,597.996772505,510.0,87.996772505
anon_S5758E,562.372010756,541.0,21.372010756
anon_S3814E,549.248454816,460.0,89.248454816
anon_S5005E,596.680521228,565.0,31.680521228
anon_S4060E,543.64768484,497.0,46.64768484
anon_S1827E,588.593052873,606.0,-17.406947127
anon_S4818E,584.300380116,694.0,-109.699619884
anon_S5477E,574.162123735,709.0,-134.837876265
anon_S1525E,648.199984028,671.0,-22.800015972
anon_S5234E,662.773560149,675.0,-12.226439851
anon_S1818E,645.854106514,548.0,97.854106514
anon_S1678E,661.616428469,567.0,94.616428469
anon_S1336E,433.271918825,377.0,56.271918825
anon_S5604E,563.926382835,537.0,26.926382835
anon_S1963E,670.238990185,647.0,23.238990185
anon_S1578E,599.103519062,540.0,59.103519062
anon_S6003E,622.990942779,623.0,-0.00905722100003
anon_S2453E,567.180530209,601.0,-33.819469791
anon_S1309E,602.0,602.0,0.0
anon_S1294E,597.887173581,592.0,5.887173581
anon_S2354E,661.90463921,554.0,107.90463921
anon_S2784E,650.137320141,578.0,72.137320141
anon_S1920E,627.9841036,530.0,97.9841036
anon_S2439E,542.800749206,418.0,124.800749206
anon_S1712E,671.494448619,682.0,-10.505551381
anon_S2263E,597.011946712,723.0,-125.988053288
anon_S5382E,547.667182114,486.0,61.667182114
anon_S5108E,534.364361722,378.0,156.364361722
anon_S267E,567.997119304,626.0,-58.002880696
anon_S2682E,653.515788479,541.0,112.515788479
anon_S5155E,574.186195998,562.0,12.186195998
anon_S5970E,524.725767571,392.0,132.725767571
anon_S6102E,569.725296592,628.0,-58.274703408
anon_S4683E,618.673347367,625.0,-6.326652633
anon_S463E,584.113708065,620.0,-35.886291935
anon_S6077E,583.459504389,575.0,8.459504389
anon_S3433E,636.594401868,563.0,73.594401868
anon_S5854E,626.537402088,674.0,-47.462597912
anon_S4681E,618.264506821,581.0,37.264506821
anon_S4556E,569.660895433,578.0,-8.339104567
anon_S3121E,631.138791719,594.0,37.138791719
anon_S1903E,586.723629321,562.0,24.723629321
anon_S5588E,605.086205338,780.0,-174.913794662
anon_S3986E,686.153137951,759.0,-72.846862049
anon_S3217E,618.987743888,624.0,-5.012256112
anon_S663E,592.0,592.0,0.0
anon_S5628E,583.738295894,770.0,-186.261704106
anon_S3825E,661.046654657,621.0,40.046654657
anon_S4968E,574.180876622,560.0,14.180876622
anon_S5093E,495.919014097,446.0,49.919014097
anon_S5762E,567.421439224,575.0,-7.578560776
anon_S4615E,558.128347032,513.0,45.128347032
anon_S1430E,649.469008465,636.0,13.469008465
anon_S4145E,605.47082156,733.0,-127.52917844
anon_S4648E,578.319806899,561.0,17.319806899
anon_S1037E,661.0,661.0,0.0
anon_S1393E,634.141294074,636.0,-1.858705926
anon_S4822E,547.375257703,517.0,30.375257703
anon_S2593E,549.248454816,449.0,100.248454816
anon_S4281E,615.825871416,608.0,7.825871416
anon_S3900E,466.407078229,366.0,100.407078229
anon_S5541E,594.246279093,593.0,1.246279093
anon_S2383E,668.282216546,630.0,38.282216546
anon_S2739E,664.216730759,717.0,-52.783269241
anon_S92E,593.934432111,706.0,-112.065567889
anon_S1643E,658.075704272,448.0,210.075704272
anon_S741E,669.293684528,743.0,-73.706315472
anon_S5371E,551.970009375,628.0,-76.029990625
anon_S3070E,668.51170182,561.0,107.51170182
anon_S1774E,583.980670065,514.0,69.980670065
anon_S1802E,668.327518369,625.0,43.327518369
anon_S2764E,543.704016585,461.0,82.704016585
anon_S388E,588.542937914,693.0,-104.457062086
anon_S1311E,541.0,541.0,0.0
anon_S1542E,605.795043336,573.0,32.795043336
anon_S1977E,666.819161489,565.0,101.819161489
anon_S2651E,662.294272971,528.0,134.294272971
anon_S2287E,665.213872376,544.0,121.213872376
anon_S1446E,580.415959901,602.0,-21.584040099
anon_S2834E,623.861685676,720.0,-96.138314324
anon_S583E,593.875085742,570.0,23.875085742
anon_S3105E,645.624265766,645.0,0.624265766
anon_S6020E,547.998969398,505.0,42.998969398
anon_S10E,561.074020797,713.0,-151.925979203
anon_S3032E,562.132913079,596.0,-33.867086921
anon_S1707E,644.671822051,719.0,-74.328177949
anon_S897E,708.0,708.0,0.0
anon_S5815E,576.542285853,572.0,4.542285853
anon_S2240E,582.350404961,556.0,26.350404961
anon_S1064E,658.954022933,659.0,-0.045977067
anon_S4323E,615.695925911,590.0,25.695925911
anon_S2080E,650.332514325,521.0,129.332514325
anon_S487E,596.709639738,553.0,43.709639738
anon_S5219E,560.8231073,560.0,0.8231073
anon_S3851E,664.199720993,689.0,-24.800279007
anon_S3772E,619.214600116,636.0,-16.785399884
anon_S3576E,566.672026599,537.0,29.672026599
anon_S3964E,598.202331849,462.0,136.202331849
anon_S4631E,503.563862854,481.0,22.563862854
anon_S978E,576.0,576.0,0.0
anon_S4515E,536.356807064,418.0,118.356807064
anon_S3549E,563.476266242,562.0,1.476266242
anon_S680E,626.0,626.0,0.0
anon_S3004E,551.196324278,582.0,-30.803675722
anon_S4025E,595.123775977,377.0,218.123775977
anon_S4420E,627.459258651,531.0,96.459258651
anon_S440E,636.198231023,550.0,86.198231023
anon_S878E,564.0,564.0,0.0
anon_S1915E,585.04197962,629.0,-43.95802038
anon_S1855E,655.828900363,460.0,195.828900363
anon_S1737E,534.304244479,532.0,2.304244479
anon_S1346E,516.878172161,384.0,132.878172161
anon_S4716E,530.264202181,485.0,45.264202181
anon_S1861E,668.813602526,510.0,158.813602526
anon_S4892E,525.99194058,529.0,-3.00805942
anon_S3213E,645.854106514,523.0,122.854106514
anon_S1411E,574.281362442,575.0,-0.718637558
anon_S4164E,589.402128923,617.0,-27.597871077
